k nbComp temps
29 475000 0.006643
28 475000 0.006648
27 475000 0.007389
26 475000 0.006717
25 475000 0.006588
24 475000 0.006602
23 475000 0.006588
22 475000 0.006606
21 475000 0.006664
20 475000 0.007444
19 711660 0.010129
18 948320 0.01439
17 1973077 0.029351
16 38923198 0.555627
15 3462378771 48.9473
