k nbComp temps
455 475000 0.008798
454 475000 0.008367
453 475000 0.008336
452 475000 0.008307
451 475000 0.008734
450 475000 0.009115
449 475000 0.008351
448 475000 0.008315
447 475000 0.008314
446 475000 0.008378
445 475000 0.009421
444 475000 0.008762
443 475000 0.008337
442 475000 0.00831
441 475000 0.008316
440 475000 0.009054
439 475000 0.008942
438 475000 0.008567
437 475000 0.008326
436 475000 0.008314
435 475000 0.009027
434 475000 0.008957
433 475000 0.008515
432 475000 0.008311
431 475000 0.008319
430 475000 0.008764
429 475000 0.009112
428 475000 0.008519
427 475000 0.008319
426 475000 0.008306
425 475000 0.008525
424 475000 0.009766
423 475000 0.009126
422 475000 0.008299
421 475000 0.008922
420 475000 0.008336
419 475000 0.00859
418 475000 0.008386
417 475000 0.008313
416 475000 0.008307
415 475000 0.008318
414 475000 0.00936
413 475000 0.008527
412 475000 0.008331
411 475000 0.008309
410 475000 0.008321
409 475000 0.009123
408 475000 0.0088
407 475000 0.008366
406 475000 0.00832
405 475000 0.008308
404 475000 0.008773
403 475000 0.009009
402 475000 0.008387
401 475000 0.008312
400 475000 0.008295
399 475000 0.008395
398 475000 0.009437
397 475000 0.008403
396 475000 0.008341
395 475000 0.008324
394 475000 0.008317
393 475000 0.009056
392 475000 0.00881
391 475000 0.008406
390 475000 0.008321
389 475000 0.00846
388 475000 0.008774
387 475000 0.009043
386 475000 0.008351
385 475000 0.008309
384 475000 0.008304
383 475000 0.00837
382 475000 0.009408
381 475000 0.010512
380 475000 0.011007
379 475000 0.008502
378 475000 0.008461
377 475000 0.009499
376 475000 0.008406
375 475000 0.008291
374 475000 0.008312
373 475000 0.008305
372 475000 0.009059
371 475000 0.008822
370 475000 0.008367
369 475000 0.008321
368 475000 0.00831
367 475000 0.008752
366 475000 0.009092
365 475000 0.008359
364 475000 0.008316
363 475000 0.008306
362 475000 0.0084
361 475000 0.009413
360 475000 0.008571
359 475000 0.008336
358 475000 0.008311
357 475000 0.008286
356 475000 0.009046
355 475000 0.008869
354 475000 0.00834
353 475000 0.008321
352 475000 0.008318
351 475000 0.008765
350 475000 0.009049
349 475000 0.008423
348 475000 0.008306
347 475000 0.008321
346 475000 0.008371
345 475000 0.009445
344 475000 0.008394
343 475000 0.008312
342 475000 0.008305
341 475000 0.008302
340 475000 0.009106
339 475000 0.008811
338 475000 0.008366
337 475000 0.008312
336 475000 0.008308
335 475000 0.008776
334 475000 0.009169
333 475000 0.008349
332 475000 0.008311
331 475000 0.00831
330 475000 0.008354
329 475000 0.00941
328 475000 0.008605
327 475000 0.008331
326 475000 0.008295
325 475000 0.008312
324 475000 0.009061
323 475000 0.008836
322 475000 0.008373
321 475000 0.00838
320 475000 0.00832
319 475000 0.008755
318 475000 0.009073
317 475000 0.008388
316 475000 0.00832
315 475000 0.0083
314 475000 0.008378
313 475000 0.009425
312 475000 0.008356
311 475000 0.008314
310 475000 0.008309
309 475000 0.008319
308 475000 0.009052
307 475000 0.008837
306 475000 0.00838
305 475000 0.008316
304 475000 0.008303
303 475000 0.008753
302 475000 0.009112
301 475000 0.008377
300 475000 0.008324
299 475000 0.008303
298 475000 0.008365
297 475000 0.009441
296 475000 0.008586
295 475000 0.008332
294 475000 0.008301
293 475000 0.008414
292 475000 0.009059
291 475000 0.008824
290 475000 0.008354
289 475000 0.008312
288 475000 0.008311
287 475000 0.008776
286 475000 0.009007
285 475000 0.008418
284 475000 0.008312
283 475000 0.008321
282 475000 0.008393
281 475000 0.009429
280 475000 0.008369
279 475000 0.008323
278 475000 0.008311
277 475000 0.008308
276 475000 0.009103
275 475000 0.008785
274 475000 0.008482
273 475000 0.008323
272 475000 0.008323
271 475000 0.008764
270 475000 0.009066
269 475000 0.008342
268 475000 0.008326
267 475000 0.008318
266 475000 0.008393
265 475000 0.009397
264 475000 0.008592
263 475000 0.008329
262 475000 0.008323
261 475000 0.008314
260 475000 0.009064
259 475000 0.008844
258 475000 0.008355
257 475000 0.008315
256 475000 0.008295
255 475000 0.008764
254 475000 0.009063
253 475000 0.008395
252 475000 0.008321
251 475000 0.0083
250 475000 0.008375
249 475000 0.009453
248 475000 0.008388
247 475000 0.008315
246 475000 0.008346
245 475000 0.008315
244 475000 0.009074
243 475000 0.00884
242 475000 0.008372
241 475000 0.008308
240 475000 0.008307
239 475000 0.008781
238 475000 0.009101
237 475000 0.008355
236 475000 0.008308
235 475000 0.008301
234 475000 0.008382
233 475000 0.010551
232 475000 0.008632
231 475000 0.008297
230 475000 0.008352
229 475000 0.00829
228 475000 0.008363
227 475000 0.009635
226 475000 0.008515
225 475000 0.008293
224 475000 0.008308
