k nbComp temps
207 475000 0.005009
206 475000 0.005006
205 475000 0.005093
204 475000 0.00499
203 475000 0.005106
202 475000 0.006402
201 475000 0.005347
200 475000 0.004928
199 475000 0.00509
198 475000 0.00504
197 475000 0.005036
196 475000 0.005051
195 475000 0.005091
194 475000 0.006228
193 475000 0.005353
192 475000 0.004936
191 475000 0.004836
190 475000 0.00484
189 475000 0.004853
188 475000 0.004816
187 475000 0.004965
186 475000 0.005088
185 475000 0.006547
184 475000 0.005242
183 475000 0.0049
182 475000 0.004807
181 475000 0.004965
180 475000 0.005027
179 475000 0.005047
178 475000 0.004994
177 475000 0.005088
176 475000 0.006424
175 475000 0.005164
174 475000 0.004846
173 475000 0.005041
172 475000 0.005096
171 475000 0.005091
170 475000 0.005094
169 475000 0.005083
168 475000 0.006214
167 475000 0.005396
166 475000 0.004936
165 475000 0.00481
164 475000 0.004856
163 475000 0.004826
162 475000 0.005089
161 475000 0.005113
160 475000 0.005092
159 475000 0.006517
158 475000 0.005377
157 475000 0.005355
156 475000 0.004985
155 475000 0.004971
154 475000 0.005106
153 475000 0.005095
152 475000 0.005378
151 475000 0.005875
150 475000 0.006094
149 475000 0.005106
148 475000 0.005106
147 475000 0.004892
146 475000 0.004912
145 475000 0.004864
144 475000 0.004931
143 475000 0.004856
142 475000 0.00493
141 475000 0.005327
140 475000 0.006229
139 475000 0.005224
138 475000 0.005027
137 475000 0.004873
136 475000 0.004875
135 475000 0.004923
134 475000 0.004873
133 475000 0.004823
132 475000 0.006277
131 475000 0.005118
130 475000 0.005582
129 475000 0.005102
128 475000 0.004982
127 475000 0.004836
126 475000 0.004885
125 475000 0.0051
124 475000 0.005109
123 475000 0.005111
122 475000 0.006317
121 475000 0.005619
120 475000 0.004991
119 475000 0.004928
118 475000 0.004851
117 475000 0.00485
116 475000 0.005097
115 475000 0.005099
114 475000 0.005125
113 475000 0.006354
112 475000 0.005437
111 475000 0.004969
110 475000 0.005112
109 475000 0.004942
108 475000 0.004834
107 475000 0.005067
106 475000 0.005086
105 475000 0.005552
104 475000 0.006148
103 475000 0.004869
102 475000 0.004818
101 475000 0.004919
100 475000 0.004789
99 475000 0.004814
98 475000 0.004873
97 475000 0.004795
96 475000 0.005492
95 475000 0.005738
94 475000 0.004902
93 475000 0.004825
92 475000 0.004861
91 475000 0.00486
90 475000 0.004782
89 475000 0.004794
88 475000 0.004903
87 475000 0.005852
86 475000 0.005437
85 475000 0.004975
84 475000 0.004811
83 475000 0.004806
82 475000 0.004871
81 475000 0.004821
80 475000 0.00479
79 475000 0.004884
78 475000 0.006299
77 475000 0.005357
76 475000 0.004948
75 475000 0.00489
74 475000 0.004814
73 475000 0.004783
72 475000 0.004812
71 475000 0.004831
70 475000 0.004801
69 475000 0.006318
68 475000 0.005371
67 475000 0.004864
66 475000 0.004804
65 475000 0.004782
64 475000 0.004835
63 475000 0.004802
62 475000 0.004797
61 475000 0.004819
60 475000 0.006371
59 475000 0.005404
58 475000 0.004871
57 475000 0.004815
56 475000 0.004857
55 475000 0.004805
54 475000 0.004788
53 475000 0.004794
52 475000 0.004802
51 475000 0.006394
50 475000 0.005376
49 475000 0.004899
48 475000 0.004821
47 475000 0.004819
46 475000 0.004819
45 475000 0.004798
44 475000 0.004814
43 475000 0.004787
42 475000 0.006349
41 475000 0.005446
40 475000 0.004855
39 475000 0.004801
38 475000 0.004786
37 475000 0.004808
36 475000 0.004789
35 475000 0.004798
34 475000 0.004815
33 475000 0.006369
32 475000 0.005396
31 475000 0.004907
30 475000 0.004835
29 475000 0.004791
28 475000 0.004822
27 475000 0.004781
26 475000 0.004816
25 475000 0.004794
24 475000 0.00635
23 475000 0.005433
22 475000 0.004873
21 475000 0.004837
20 475000 0.004818
19 880484 0.008968
18 944570 0.009918
17 1207109 0.014255
16 43030658 0.459812
15 930169318 9.79816 
